	id	sentence	sentiment
synthetic	data	 It 's a smart , enjoyable movie , and probably a much better choice for a Christmas Day movie night than for a Friday matinee .	3
synthetic	data	 It has its share of moments that stand out , but a number of them are at odds with the reality of a world where the poor and disenfranchised are a minority and the powerful and conniving can do as they please without consequence .	2
synthetic	data	 A solid , amusing adventure .	3
synthetic	data	 That 's what the film is : an adventure .	3
synthetic	data	 The movie is at its best when it is dealing with the inevitable difficulties faced by those forced to make difficult personal choices .	4
synthetic	data	 This is a film with some big ideas and some memorable characters , but they all fade into the background as the film plunges headlong into the usual ` characters ' and ` situations ' of soap opera . '	0
synthetic	data	 This film is made for the media world .	3
synthetic	data	 The visuals are at times sharp and evocative , but the movie never rises above the standard of a crude television-inspired thriller .	1
synthetic	data	 In some ways , they remind me of a movie I had on VHS a few years back .	1
synthetic	data	 Not everything works in Full Frontal , but it doesn ' t feel like a bad film .	2
synthetic	data	 ... the music and the music video , when they are appropriate , are pretty impressive .	3
synthetic	data	 An absorbing , intelligent , and occasionally funny tour de force that has us on the edge of our seats .	4
synthetic	data	 Director Kevin Smith has found an actor as emotionally confident as he is , and has given him the perfect role .	3
synthetic	data	 A well-staged , well-acted movie .	3
synthetic	data	 The film is genuinely funny , and the characters are fascinating .	3
synthetic	data	 There 's just something about the way this movie lights up at the end .	3
synthetic	data	 A nice , tasteful mix of comedy , angst and tragedy .	3
synthetic	data	 ' There 's a reason why Tom Hanks went straight to the movies after ' Home Alone 2 ' and returned with a smile on his face . '	2
synthetic	data	 An explosive three hours that manages to be provocative , terrifying and , most of all , funny .	4
synthetic	data	 It does n't deserve a place in the same sentence as George Clooney 's previous films but it should be in the same category as this excellent and imaginative one .	3
synthetic	data	 You do n't need a degree from a top-flight film school to enjoy this film , and it 's not particularly demanding from the get-go .	3
synthetic	data	 The film makes us realize that nobody in this world is entirely good or entirely bad .	3
synthetic	data	 Often humorous , often sad , and always moving .	4
synthetic	data	 ' A great movie . '	4
synthetic	data	 The film is as deeply rewarding to watch as it is heartbreaking to watch .	3
synthetic	data	 It 's a bittersweet comedy that is as haunting , and as wrenching , as the ghosts haunting it .	3
synthetic	data	 This is a clever , innovative and at times surprising film that reflects a genuine curiosity about modern-day China .	3
synthetic	data	 A delightfully droll , often satirical look at the entertainment industry .	3
synthetic	data	 The script is so creative and the direction so sophisticated that the film never gets old .	3
synthetic	data	 The movie is very well made and the performances are top notch .	3
synthetic	data	 The film has a lot of heart and laughs at its best .	4
synthetic	data	 One of the highlights of the year .	4
synthetic	data	 A colorful and exciting thriller that is a fine example of low-key , directorial filmmaking .	4
synthetic	data	 The plot was generally well told and the cast of characters could pull off the part of three different characters without feeling redundant .	4
synthetic	data	 In ' The Dark Knight ' , director Christopher Nolan has created the most complex and emotionally complex movie in years .	3
synthetic	data	 A solid action film that is set in a gritty , realistic world where things can get ugly .	3
synthetic	data	 A movie worth watching for its story and characters .	4
synthetic	data	 The movie is a fascinating look at the life of a man on his death bed .	3
synthetic	data	 The most affecting and moving movie of the year .	4
synthetic	data	 The fact that it is more than that is a testimony to the quality of the script and the director .	4
synthetic	data	 A magnificent visual achievement .	4
synthetic	data	 A portrait of the lives of four women in the South Bronx , who are at once the brightest , the most creative and the most vulnerable .	3
synthetic	data	 The only question ... is who will be cast in the part ?	2
synthetic	data	 A compelling portrait of the most vulnerable and lonely of women .	3
synthetic	data	 A delightful adventure tale full of humor , magic , romance and a bit of pathos .	3
synthetic	data	 This is a love story told with such simplicity and grace that it makes you wonder , ' What if ? '	4
synthetic	data	 The film is clever and entertaining and delivers the goods at every turn .	4
synthetic	data	 It 's a gentle but firm reminder that , while we may never be able to forgive ourselves for the things we did to hurt others , we can never deny that we have done something terrible . '	3
synthetic	data	 An interesting twist on a typical American tragedy when a single mother in her 20s is the victim of a madman .	3
synthetic	data	 The movie is brilliant .	4
synthetic	data	 The cast are all fascinating characters , and you really feel the weight and stress of their struggle .	3
synthetic	data	 It 's a sweet , sweet love story with a hint of the macabre and a dash of the comedic .	3
synthetic	data	 It 's a pretty great movie , too .	4
synthetic	data	 The story is all too predictable , and the lack of a coherent emotional core makes it n't particularly satisfying .	0
synthetic	data	 It could have used a little more of a kick from the film 's good guys and a little more leeway from its bad ones .	2
synthetic	data	 This is not a bad flick , but it 's at least as strong as the one it is a retelling .	2
synthetic	data	 If you 're having a bad time watching this movie , at least sit through a few of the commercials .	0
synthetic	data	 There 's kind of a point towards the end , but it 's a thin one .	1
synthetic	data	 The movie is too slow and unfocused , and the ending feels forced .	0
synthetic	data	 What does stand out in Lost In Thailand is a series of dazzling action scenes that get right on the nerves of anyone who has driven past a building after dark .	3
synthetic	data	 A mildly enjoyable family-comedy on its own terms .	2
synthetic	data	 The parts that do work are the ones where the characters are forced to interact , whether it be in a movie theater , behind a computer monitor , or in a crowded bar .	2
synthetic	data	 It 's a shame to see the charming new movie that started it all -- turned into a bad sequel -- become just another generic action movie that 's just as unoriginal as the 1995 original .	0
synthetic	data	 It 's a little fishy .	1
synthetic	data	 The movie starts to feel like it may be pandering to American audiences wanting a buddy-cop flick , but it never really catches on .	1
synthetic	data	 I wanted to throw up .	1
synthetic	data	 -LRB- -RRB- this movie is -LRB- -RRB- as pungent as a clogged toilet .	1
synthetic	data	 The film is quirky , playful and deeply moving .	3
synthetic	data	 -LRB- -RRB- The most audacious and most insightful project in a generation .	3
synthetic	data	 While not a perfect film , -LRB- -RRB- it is an exceedingly entertaining one .	4
synthetic	data	 The film is funny , touching and touching .	3
synthetic	data	 A wonderful introduction to the lives of the people I grew up with .	3
synthetic	data	 A provocative examination of an increasingly globalized world .	3
synthetic	data	 -LRB- -RRB- The film is not without its flaws , but it is a worthwhile glimpse into the complexity of human nature .	3
synthetic	data	 A fine film that finds humor in the unanticipated , often bizarre turn of events in every profession , from music to law to television , from comedy to drama .	3
synthetic	data	 What makes The House Next Door such a triumph is that it moves you ; it moves you powerfully .	3
synthetic	data	 It is certainly the best film of the year by a country mile .	4
synthetic	data	 It reveals the world like no other movie before it , and it still leaves you wanting more .	4
synthetic	data	 You know while you're watching this movie you are going to love it , like the first time you saw it .	3
synthetic	data	 A fascinating , nuanced look at the cultural complexities of a small but influential community .	4
synthetic	data	 The experience of watching this movie is akin to that of spending time in a small town full of really friendly folks .	4
synthetic	data	 What gives it its life and charm is the manner in which the film never lets up .	3
synthetic	data	 A lot of fun , a bit on the silly side , but with enough depth to make audiences care about what happens next .	3
synthetic	data	 The story is brilliantly told and the characters are well-developed .	3
synthetic	data	It is a good movie , and it really is a great movie .	2
synthetic	data	 Like a book of fairy tales , it tells a story in eight parts .	3
synthetic	data	 The story is the movie 's great strength , and it gives this otherwise slight , murky drama an edge .	3
synthetic	data	 The film 's clever mix of the realistic and the fanciful comes together in a way that sometimes feels more like a work of pure imagination than a work based on a complete premise .	3
synthetic	data	 The film belongs to the great teachers of boyhood and young adulthood : Dave Zwerneman and John Landis .	3
synthetic	data	 When a film as good as this is being made , the odds are stacked in favor of a good movie .	3
synthetic	data	 The filmmaking is especially deft , as is the cast , from the grizzled , pensive George Clooney to the fragile , vulnerable Liev Schreiber .	4
synthetic	data	 The characters are likeable enough , and Kline delivers a stirring performance .	4
synthetic	data	 In fact , the only thing that could be better about this film is its ending .	2
synthetic	data	 The plot is flimsy and the dialogue is often incoherent , but it lets you believe the audience does .	2
synthetic	data	 Although the movie was made in Korea , it 's as American as an orange grove .	2
synthetic	data	 As the title suggests , the film is a metaphor about the power of love .	3
synthetic	data	 It is the most stunning film I 've seen this year , and one that has left me mesmerized from the first frame .	4
synthetic	data	 There was nothing in this film that I did n't see , and I did n't notice any glaring errors .	2
synthetic	data	 A fascinating documentary that exposes the appalling human cost of the war on drugs .	3
synthetic	data	 The movie is rich with subplots and character moments that pull viewers in from each new scene .	3
synthetic	data	 '' Blister in the Sun '' is the product of a band that knows it has a big, fat, beautiful and very popular job to do and is willing to do it with aplomb .	3
synthetic	data	 A very fast-paced and at times funny but sometimes tiresome tale of two families and their struggles .	4
synthetic	data	 A raucous love story with a heart of gold and a movie star .	4
synthetic	data	 It 's a great story and a treat to watch .	4
synthetic	data	 The movie 's unique take on the world of art gallery opening , with its rich colors , colorful architecture and high-brow humor , adds a real richness to the otherwise dark comedy .	4
synthetic	data	 The film is fun and charming , and the ensemble cast gives the picture a soul .	3
synthetic	data	 The movie has a theatrical quality , the picture is compelling , and the performances are outstanding .	3
synthetic	data	 -LRB- It is -RRB- a big , sexy , loud , fun , nasty film that 'll have your family members giggling for the rest of the night . '	4
synthetic	data	 The movie 's message is refreshing , and it 's delivered with a combination of humor and poignancy . '	3
synthetic	data	 As an adolescent , it 's hard to believe that a children 's movie could have such an impact , but in the end , it does .	3
synthetic	data	 Here 's a movie that is a delight to watch and is packed with lots of good , old-fashioned values that resonate with the heart .	4
synthetic	data	 One of the best movies of the year .	4
synthetic	data	 Not only does it talk about important issues , but it also has a lot to say , even though it plays on very simplistic levels .	2
synthetic	data	 A remarkable achievement full of interesting characters , and an ending that is both devastatingly sad and utterly beautiful .	4
synthetic	data	 Thoroughly engrossing , an engrossing thriller .	4
synthetic	data	-LRB- The movie is in fact a good one , engaging in some powerful moments and allowing one to sympathize with the characters .	3
synthetic	data	 -RRB- But the movie ''s pacing feels a little tighter , its pacing a little more calculated .	2
synthetic	data	 -LRB- The movie is , however , not without flashes of genuine creativity .	3
synthetic	data	 For all its flaws , the film 's ultimately moving and sometimes surreal .	4
synthetic	data	 An amusing bit of theater spectacle ... it shows potential of something great to come .	4
synthetic	data	 -LRB- The movie has a lot going for it , and in a movie with such an average plot , it works .	3
synthetic	data	 With a handful of exceptions , Mr. and Mrs. Smith will be watching with a smile on their faces and, hopefully , a chuckle .	3
synthetic	data	 If you 're in the mood for a movie with an upbeat tone and a sense of humor , this is the movie for you .	2
synthetic	data	 It 's funny , it 's heartfelt , and it has some wisecracking moments .	3
synthetic	data	 The story has its few twists and turns , but it does n't settle for the status quo , leaving enough room for the characters to surprise and amaze .	3
synthetic	data	 A fun , energetic , slick fable about growing up and loving the world , which is what you 'd hope for from a film about a 12-year-old girl .	3
synthetic	data	 It 's a surprisingly good movie , and there 's something strangely endearing about a movie that works by casting a child actor as an adult .	3
synthetic	data	 There 's a reason the movie is called Monster , and not The Fog .	2
synthetic	data	 It 's a quiet , gentle movie ... one of the best things to hit the big screen in years .	3
synthetic	data	 ... the film has a lot of holes in it .	0
synthetic	data	 It is a must- see for fans of low-budget independent films .	2
synthetic	data	 I do n't mind giving the audience something to chew on , but I do n't want to waste my time giving it exactly what it wants to get out of me .	2
synthetic	data	 The film does n't always live up to its own lofty expectations .	1
synthetic	data	 This is a weird one , and it comes off as a little shallow , and a little pretentious , and a little empty .	1
synthetic	data	 By the end , despite the charm of the characters , you'll be as bored as when you started -- and that 's saying a lot .	1
synthetic	data	 Blum has a nifty way of combining the sexual and the psychological , and it 's cool to see him do it again , just as it was cool to watch him do it in his debut film .	3
synthetic	data	 A bizarre film about a strange man who gets involved in a bizarre case of mistaken identity .	1
synthetic	data	 Like many of the other films on this list , it has its strengths , but falls short of its potential .	1
synthetic	data	 It is a dark , brooding but ultimately achingly sad and sad , thoughtful sci-fi thriller that is a little too gentle on the human spirit .	2
synthetic	data	 A fascinating but ultimately unfruitful attempt to give Hollywood 's latest and most profitable franchise a dramatic makeover .	1
synthetic	data	 It 's a pretty typical horror movie except for the fact that it is entirely without an emotional core .	1
synthetic	data	 It is as unoriginal as its title ... but it is not as bad as it might have been .	2
synthetic	data	 To get a kick out of the film is to experience a bit of déjà vu - - - - - - - - - - - - - - - - - - - , the same way you might feel when you watch a cheesy old Western film and think , ` What a great idea ! '	0
synthetic	data	 An old-fashioned Western that deserves a better fate than to be discarded like chaff in the wind .	0
synthetic	data	 It is not a movie that is inherently bad , but it is not a very good movie either .	1
synthetic	data	 The story is lacking in creativity , wit and emotional resonance .	0
synthetic	data	 The film has a pretentious feel that detracts from the mood of the film .	1
synthetic	data	 It 's too bad that the film lacks the wit and energy of the original script .	2
synthetic	data	 The film 's unforced fun may be enough to make it a worthwhile watch , but the film 's plot is too dumb to be a contender for a best animated film Oscar .	0
synthetic	data	 There 's too much wasted time and energy in this one and , more important , it really does n't add much .	1
synthetic	data	 Maintains the same style but moves toward a twisty greater-than-life fantasy .	2
synthetic	data	 The film is never quite as rich and engrossing as it could have been .	2
synthetic	data	 It 's a solid , well-acted film that has a lot to recommend it .	2
synthetic	data	 An enjoyable , if tiring , comedy that works on a few levels .	3
synthetic	data	 The movie is full of good material , some of it funny and some of it meaningful and well-written .	3
synthetic	data	 The movie asks big questions , but the answers are not as strong as those in the books .	1
synthetic	data	 ... a melodramatic musical , but it has a little soul .	2
synthetic	data	 What sets it apart from the others is the emotional power of the cast .	3
synthetic	data	Dawn of the Planet of the Apes is a different breed of action movie , a movie that tries to not only make the audience think , but feel as well .	1
synthetic	data	 The film is certainly the most impressive and intimate of Spielberg 's ' best features , the kind of film that would be more enjoyable to watch in a small room than on-screen .	3
synthetic	data	 It 's an exhilarating , sparkling film , with a gorgeous cinematography by Stanley Kubrick and some stunningly beautiful music .	3
synthetic	data	 The film is an engrossing , cerebral look at what it means to be human -- and how that quality can be nurtured .	3
synthetic	data	 The film is a little slow to get going , and it may be a little too in-your-face for some , but it does get going .	2
synthetic	data	 The movie is a lot more human than most critics give it credit for .	3
synthetic	data	 The fact that the movie is surprisingly dark , well-crafted and well-acted makes it all the more refreshing .	3
synthetic	data	 A clever little low-budget spoof that may be better than most family films about this type of thing , but it is clear , from the third frame on , that you are not watching a family film .	1
synthetic	data	 The film is mostly a sweet , nostalgic look at a bygone era .	3
synthetic	data	 What makes the movie special is not just its visuals , but how it doles out its message of personal growth through a story that is sympathetic and funny without being overwrought or sentimental .	3
synthetic	data	 It 's in J.C. Chandor 's voice that you 've got the feeling that he had great fun making this movie .	3
synthetic	data	 The film strikes a perfect balance between drama and comedy ... a little too fast for the audience 's comfort but not fast enough for the actors ... that makes for a remarkably fun and engaging flick .	3
synthetic	data	 A light , funny , sophisticated study of family dynamics .	3
synthetic	data	 Just one of those films that you can watch and enjoy without realising you 've seen it .	3
synthetic	data	 The best of the modern action pictures .	3
synthetic	data	It might come as a shock to those who are used to seeing the Academy Award-winning director of Martin Scorcese 's `` Goodfellas '' and `` Pulp Fiction '' as a man of simple pleasures , but Mr. McCarthy has an uncanny knack for making a movie that is difficult to enjoy and hard to take seriously .	1
synthetic	data	 An engaging and intriguing summer mix of science fiction , fantasy , and suspense .	2
synthetic	data	 I had a lot of fun with this movie , in spite of its flaws .	3
synthetic	data	 � The Band Played On � is the first step toward making a film that is not merely entertaining , but also uplifting and inspirational .	3
synthetic	data	 -LRB- The Wolf of Wall Street -RRB- is a movie that has a lot going for it .	3
synthetic	data	 -LRB- It 's also a movie that asks more questions than it answers . '	3
synthetic	data	 It 's not all hot people , and no , it 's not a psychological examination . '	2
synthetic	data	 But while the film is more or less mediocre in spots , it does n't falter in its core message , particularly the message of love and tolerance .	3
synthetic	data	 A film that has a great deal to recommend it , but also has all the makings of a disaster .	1
synthetic	data	 Coppola and his co-writers have created one of the most beautiful films of the year -- a film that turns the page on the early days of the Disney empire and is a lot of fun to watch .	3
synthetic	data	 Written by an aging screenwriter , this late-career version is sloppily made and holds no suspense .	0
synthetic	data	 ... a hard-edged thriller about the desperate need for love in a world that will not give it to you .	1
synthetic	data	 Written by a true original , the film is an eerie spiritual experience .	3
synthetic	data	 The film is loaded with real life lessons for us all .	3
synthetic	data	 A good , sharp , sweet little film that reveals the fragility of love .	4
synthetic	data	 The performances are magnificent , from the eccentric but lovable but eccentric but lovable Liza Minnelli to the grizzled but wise but lovable but rugged Vincent Kartheiser .	3
synthetic	data	The '70s .	2
synthetic	data	 As bleak and as ugly as they come .	1
synthetic	data	 A surprisingly sardonic comedy .	3
synthetic	data	 It 's the best of the lot , and a great follow-up to last year 's fantastic '' The Piano Teacher . ''	3
synthetic	data	 It 's very different from the other films in the series , but it works .	3
synthetic	data	 A poignant and moving drama that was made for TV .	4
synthetic	data	 A deeply humanistic film .	4
synthetic	data	 A thoroughly engrossing look at the lives of the poorest of the poor .	3
synthetic	data	 An important film that gives us a glimpse of how the life of a street-corner drifter was made possible by the emergence of the automobile .	4
synthetic	data	 An inimitable film .	3
synthetic	data	 A rich , creative and beautifully shot film .	4
synthetic	data	 A fascinating , intelligent biography .	4
synthetic	data	 A movie that makes an impact , and turns out to be an enormously entertaining one .	4
synthetic	data	 The movie is a delight , and it gives you several hours to contemplate life .	3
synthetic	data	 A great movie .	4
synthetic	data	 The film should be required viewing for all students of war and conflict .	3
synthetic	data	 The film is so engrossing and beautifully directed that it could have been turned into a feature-length documentary .	4
synthetic	data	 An engaging and provocative portrayal of the creative side of creativity .	3
synthetic	data	 You only need to watch a few lines of dialogue to be transported to other times and places .	3
synthetic	data	 ... the movie is so sharp , subtle , and entertaining that you can forget you ever saw a Hollywood film .	3
synthetic	data	 As an eye-candy movie , it 's a great success .	4
synthetic	data	 -LRB- The -RRB- screenwriters and director David Niven did a superb job of capturing the essence of the book .	4
synthetic	data	 's a strange film .	1
synthetic	data	 A couple guys decide to rent a car and explore a new region , but you can tell the characters are making a big mistake .	1
synthetic	data	 I actually enjoyed A Walk to Remember , a film with a lot of moving parts that just seemed to have a lot of moments to them .	3
synthetic	data	 More likely to be laughed at than to live long in memory .	0
synthetic	data	 The movie is a lark , a pretentious blip on the radar of the movie business .	2
synthetic	data	 It 's not a bad film , but it 's not particularly good .	2
synthetic	data	 Is it still funny a half-century later ?	1
synthetic	data	 Why would anyone want to see that ?	0
synthetic	data	 It has a great cast and a great director , but it lacks the quality of a genuine hit .	1
synthetic	data	 It 's hard to imagine anyone really being into this film , but it does not deserve a second look .	0
synthetic	data	 The film is just too bad to be good .	2
synthetic	data	 The cast is mostly forgettable as well .	1
synthetic	data	 The story is a mess .	1
synthetic	data	 the action sequences are simply ridiculous .	0
synthetic	data	 More likely to result in a few chuckles than to generate a great deal of empathy .	1
synthetic	data	 While the cast is strong , the movie ends up feeling too impersonal , too flat .	1
synthetic	data	 The film is not without its charms , but little else you can say about it other than that it is neither very good nor very bad .	1
synthetic	data	 It 's a little too cliche-ridden , with a film about four star-crossed lovers that is all too predictable and cloyingly sentimental ... As a result , many of the emotional beats in the film are not quite as intriguing as the ones in the screenplay .	2
synthetic	data	 It is mostly a coming-of-age story , with the lead actor , who also stars in the film , delivering scenes that would make any of his predecessors jealous .	1
synthetic	data	 It 's a solid but mostly forgettable Sci-Fi thriller that bears more than a passing resemblance to Minority Report .	2
synthetic	data	And if you're nothing like me and are into the romance of the innocent and the ambiguous , then that movie is for you .	2
synthetic	data	 The film is a disquieting study of grief and regret , which were both present in the life of one of the most intriguing and talented actresses of our time .	4
synthetic	data	 ... a moving and thought-provoking film , with an undercurrent of tragedy and humor that gives it a refreshing freshness .	3
synthetic	data	 A strong , nuanced , poignant , well-executed film .	4
synthetic	data	 The results are stunning .	3
synthetic	data	 A stylish , stylish and witty documentary about the great man of action films , the Hungarian-born director and actor Michael Cimino .	4
synthetic	data	 The director , actor , writer and producer David Koepp has not only earned a place in the pantheon of historical film explorers , but also a reputation as the most adventurous filmmaker of his generation .	3
synthetic	data	 The characters in this new film , who were also on show in the original , are wonderfully humanized .	3
synthetic	data	 It 's a good time .	3
synthetic	data	 A film of unusual subject matter ... a funny little film that has laughs , moments of wonderment and a wonderful sense of humor .	3
synthetic	data	 The movie is a little too long , but it 's worth a watch .	3
synthetic	data	 ... if you like your horror , sci-fi and action with a dash of romance and whimsy , you 'll find a lot to like here .	3
synthetic	data	 It 's easily the most genuine film made by a modern filmmaker since the French New Wave .	3
synthetic	data	 One of those rare films that , when you see it , you will laugh ... and it will make you think .	3
synthetic	data	 ... the film 's strong point is the emotional resonance it conveys .	4
synthetic	data	 ... a surprisingly rich experience .	3
synthetic	data	 A brilliantly written and directed fantasy .	4
synthetic	data	 The characters are so well-drawn , with the witty dialogue and snappy dialogue , you 'll laugh at the obviousness of the absurdities .	3
synthetic	data	 Even though the story is a little slow , it offers enough action and suspense to keep things interesting .	4
synthetic	data	 It 's the kind of film that shows you that life - no matter how insane - is not all about what you do or how much money you have .	1
synthetic	data	 The world of The Dead Zone is so rich and alive that it takes a while to realize that it is in fact a really small city , and that it 's really boring .	0
synthetic	data	 The cast is uniformly talented , but the story is a drag .	1
synthetic	data	 This film is not without its redeeming qualities , but there 's really no point in paying this film any attention ... the two-hour movie deserves much , much more .	1
synthetic	data	 The film is so well done , you forget the plot .	3
synthetic	data	 Simply put , There 's Something About Mary is one of the most important films ever made about motherhood ... and it is absolutely , unquestionably worth watching .	3
synthetic	data	 The question of whether or not the movie will give moviegoers something to laugh about is more than a little ridiculous .	0
synthetic	data	 The best thing about the film is how well it conveys the stories of the characters .	3
synthetic	data	 Tom Hanks simply has no equal as an actor and as a fellow human -- and as a man .	3
synthetic	data	 If you ever wanted to see a movie where two working-class boys are the most inept and unpleasant characters , this is it .	2
synthetic	data	 It is n't as funny as the two-hour long American Pie , which is probably a good thing .	1
synthetic	data	 -LRB- ... -RRB- , -LRB- is ... not a very good movie .	1
synthetic	data	 It 's exactly the kind of movie that 's as exciting to watch and as thought-provoking as it is to think .	4
synthetic	data	 A rare film that provides an insight into the lives of the common people .	3
synthetic	data	 -LRB- Shandling 's -RRB- most impressive directorial effort to date .	4
synthetic	data	 The only way to know if this film is worth a while is to see it .	1
synthetic	data	 In the movies , it 's rare to see a comedy that has so much heart and so much wit .	4
synthetic	data	 -LRB- A -RRB- good time .	3
synthetic	data	 A warm and funny movie that will keep you thinking and laughing throughout .	3
synthetic	data	 -LRB- It 's -RRB- worth the trip .	3
synthetic	data	 -LRB- The story comes alive when it 's put in the hands of a talented actor who can cast his shadows onto the main character .	4
synthetic	data	 The film pulls no punches about the reality of poverty and the need to help people .	3
synthetic	data	 A pleasant , light-hearted family flick ripe with life lessons and a fondness for pink raincoats .	3
synthetic	data	 The only reason to see this movie is to see people laugh and enjoy themselves after all the hoopla .	2
synthetic	data	 The film could not be more different . '	1
synthetic	data	 The two films are almost identically structured -- or , as I prefer to call it , a little like a waffle cone -- but the film emerges as more spontaneous and unpredictable .	3
synthetic	data	 Very funny and very humanistic , Schindler 's List is a powerful documentary that shows the way in which history is made .	4
synthetic	data	A New York Times best seller , " The Emperor Has No Hair " is a fascinating look at the tangled web of power in China and its impact on an underprivileged population .	3
synthetic	data	 The story of the Jewish people in medieval and modern times is a fascinating one , and Gershwin -LRB- Zylka-Bader -RRB- has given us a tour .	3
synthetic	data	 This is the kind of movie that jumps off the screen and into your heart .	3
synthetic	data	 A remarkable documentary about the life and work of Italian-American painter and sculptor Renzo Piano , who for more than three decades has been trying to make art for himself and his community .	3
synthetic	data	 It 's a strange movie , but it 's also one of the most uplifting .	3
synthetic	data	 The film is well researched and very well acted .	3
synthetic	data	 -LRB- In -RRB- a -LRB- neat -RRB- blend of thriller and drama -LRB- with a little bit of horror thrown in . '	3
synthetic	data	 -LRB- The casting of Jane Fonda as a disgraced ballerina is a high-wire act that the studio could not pass up . '	2
synthetic	data	 A delightful , sweet film about a woman and her dog who cross paths and fall in love . '	3
synthetic	data	 a pleasant , if odd , family film . '	3
synthetic	data	 It is an entertaining experience , especially if you enjoy watching people have fun . '	2
synthetic	data	 A refreshing reassessment of the '70s , this documentary is as incisive as a picture of a forest lion . '	3
synthetic	data	 A funny , rousing little flick that is far more charming than it is scary . '	3
synthetic	data	 A modern classic , full of warmth , sweetness , and earnestness . '	3
synthetic	data	 A charming , spirited and moving film . '	3
synthetic	data	 One of the funniest films since the original Ghostbusters . '	3
synthetic	data	 -LRB- While -RRB- the characters ' lives are undeniably tragic , -LRB- it is -RRB- far from a straight , black and white drama . '	2
synthetic	data	 A film that is so funny it will likely end up on your bucket list . '	3
synthetic	data	 The latest outing by the great Japanese director Mamoru Oshii , who in the last few years has become one of the most important directors of his generation .	4
synthetic	data	 A comedy of manners that is simple yet as good as any of its better-known American brethren .	3
synthetic	data	 A stylish , visually arresting film that presents an engaging and affecting story .	4
synthetic	data	 Set in an outer-borough seaside town near British Columbia , this poignant and moving comedy begins with a chilling encounter , and moves fast to a heart-breaking resolution .	2
synthetic	data	 A new direction for the filmmaker ; the director of the first film , A-Team , offers a fresh perspective on the matter .	3
synthetic	data	 -LRB- ... the most affecting of the new generation of black comedians .	3
synthetic	data	 A wickedly funny and surprisingly moving comedy .	4
synthetic	data	 It is hard to believe that in the year 2009 , we have reached last Saturday's present -LRB- , a Saturday -RRB- when the good people of New York City were to witness the greatest sporting event of the year .	3
synthetic	data	 A strong , entertaining , and at times breathtaking documentary .	4
synthetic	data	 A solid , if occasionally funny , movie .	3
synthetic	data	 An inspired and ultimately heart-warming , if wildly improbable , crime drama .	4
synthetic	data	 An ambitious , well-made film of the highest order .	4
synthetic	data	 If you like a good action movie , you owe it to yourself to give the filmmakers a try .	3
synthetic	data	 It 's hard to imagine the film without a woman in it , or a man , or even just a rabbit .	1
synthetic	data	 A film that 's so self-conscious in its own conceit that it actually endows it with a sort of comic sophistication .	1
synthetic	data	 A well-crafted film that does n't dumb down its subject matter or its subject 's wit .	2
synthetic	data	 The ultimate spoof of how filmmakers treat an audience as gullible and easily led .	0
synthetic	data	 It 's by turns hilarious , revolting , and utterly fascinating .	2
synthetic	data	 A film that is fascinating for its own freakish quality , and fascinating because of it .	3
synthetic	data	 It 's a movie that you want to see again and again .	3
synthetic	data	 It 's funny , spooky , goofy , and just plain weird .	3
synthetic	data	 It might not produce the instant box office success that its critics are looking for , but it will certainly be remembered as a cult favorite for many years to come .	2
synthetic	data	 A pleasant and smart indie that looks and feels like a movie that was made by people who are not that easily offended .	3
synthetic	data	 There is something wonderfully quirky about the way Mr. Hughes captures people and their encounters in a world that is simultaneously so rich and so frighteningly impersonal .	3
synthetic	data	 For an intelligent film the screenplay is a little too sophisticated for its own good .	1
synthetic	data	 An amazing performance by Tom Hanks .	2
synthetic	data	 A good , funny and quite silly film .	4
synthetic	data	 The question is not if the film will be a hit with Hollywood audiences , but if the average person will be able to sit through it .	2
synthetic	data	 This is a bold attempt to do something small-scale for the masses ... and it works .	3
synthetic	data	 This is an intriguing glimpse of a much larger world and a real treat in its own right .	3
synthetic	data	 It looks and sounds great .	4
synthetic	data	 And I wanted more .	3
synthetic	data	 It comes across as a film that was so done up with its special effects that it must have come off as a documentary instead of a documentary , but it works .	3
synthetic	data	 If only The Beach were in 3D .	1
synthetic	data	 A fine time is had by all -LRB- and -RRB- in the film .	3
synthetic	data	 The energy and enthusiasm of the actors are evident throughout , and the result is a thrilling ` family entertainment . '	2
synthetic	data	 `` The Rocky Horror Picture Show '' has a way of seducing you .	2
synthetic	data	 A well-made , emotionally resonant , deeply heartfelt movie that is the sort of personal and timeless cultural experience that turns the most cynical and cynical of hearts to hope and faith .	4
synthetic	data	 No matter how far into the rabbit hole you may be going , you can get back to the real world with this movie .	3
synthetic	data	 And the movie is worth going down .	3
synthetic	data	 A smart , sympathetic drama that manages to be funny , moving and clever , but still keeps it playful and fun . '	3
synthetic	data	 It does n't have the grandeur of Bergman 's Metropolis , but it does n't lack the charm . '	3
synthetic	data	 Mr Hughes ' screenplay , in which he captures the raw energy of the subjects , turns it into a powerful poetry . '	3
synthetic	data	 This is a highly original film , an avant-garde version of the best of the `` boyz '' comics . '	4
synthetic	data	 An intriguing , thoughtful , and rewarding look back at the civil-rights struggle of the '60s and early '70s . '	4
synthetic	data	 A film that is smart and entertaining , and one that will make you think . '	4
synthetic	data	 A truly unique piece of storytelling . '	4
synthetic	data	 Weaves together an emotional tapestry of longing and remorse . '	3
synthetic	data	 The film is a rich , vibrant , and emotionally complicated study of dysfunctional families . '	3
